"headword","pos","dialect_id","jsonb_data"
"nono","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""milk"", ""a woman's breast""], ""parts_of_speech"": [""noun""], ""ipa"": [""/nóː.nòː/"", ""[nóː.nòː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"matala","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""mattress""], ""parts_of_speech"": [""noun""], ""ipa"": [""/mà.tà.lâː/""], ""examples"": [], ""dialect_assigned_default"": true}"
"mesa","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""python"", ""rubber hose""], ""parts_of_speech"": [""noun""], ""ipa"": [""/méː.sàː/"", ""[méː.sàː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"gato","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""cake""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɡàː.tôː/""], ""examples"": [], ""dialect_assigned_default"": true}"
"diga","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""pickaxe""], ""parts_of_speech"": [""noun""], ""ipa"": [""/dí.ɡàː/"", ""[dɪ́.ɡàː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"nama","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""meat"", ""wild animal""], ""parts_of_speech"": [""noun""], ""ipa"": [""/náː.màː/"", ""[náː.màː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"gero","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""pearl millet (Pennisetum glaucum)"", ""a short-season, non photoperiod sensitive variety of pearl millet""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɡéː.ɽóː/"", ""[ɟéː.ɽóː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"kai","pron","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""you (2nd person singular subject pronoun)"", ""head""], ""parts_of_speech"": [""pron"", ""noun""], ""ipa"": [""/kái/"", ""[kéi]"", ""/kâi/"", ""[kâi]""], ""examples"": [], ""dialect_assigned_default"": true}"
"su","pron","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""they (third person plural independent subject pronoun)"", ""slithering, sliding""], ""parts_of_speech"": [""pron"", ""noun""], ""ipa"": [""/sùː/"", ""[sùː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"bana","adv","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""this year""], ""parts_of_speech"": [""adv""], ""ipa"": [""/bá.ná/"", ""[bə́.nə́]""], ""examples"": [], ""dialect_assigned_default"": true}"
"guma","verb","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""to fill one's mouth with a liquid""], ""parts_of_speech"": [""verb""], ""ipa"": [""/ɡú.màː/"", ""[ɡʷʊ́.màː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"mace","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""woman"", ""female""], ""parts_of_speech"": [""noun""], ""ipa"": [""/mà.t͡ʃèː/"", ""[mə̀.t͡ʃèː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"Adam","name","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Adam (biblical character)""], ""parts_of_speech"": [""name""], ""ipa"": [""/ʔá.dàm/"", ""[ʔá.dàŋ]""], ""examples"": [], ""dialect_assigned_default"": true}"
"sauna","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""fool, incompetent person""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sáu.nàː/"", ""[sáu.nàː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"haja","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""goods, merchandise""], ""parts_of_speech"": [""noun""], ""ipa"": [""/háː.(d)ʒàː/"", ""[háː.d͡ʒàː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"kudu","adv","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""south, southwards""], ""parts_of_speech"": [""adv""], ""ipa"": [""/kú.dù/"", ""[kʷʊ́.dɪ̀]""], ""examples"": [], ""dialect_assigned_default"": true}"
"acca","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""acha, fonio (Digitaria exilis)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ʔát͡ʃ.t͡ʃàː/"", ""[ʔát.t͡ʃàː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"r̃","character","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""The Hausa letter r when transcribing a trill.""], ""parts_of_speech"": [""character""], ""ipa"": [], ""examples"": [""A tilde over an r indicates that it is rolled/trilled, not flapped: r̃, R̃."", ""The symbol r̃ (with the tilde diacritic) differentiates the alveolar tap/roll from the retroflex native flap r [ɽ], a phonemic contrast which is not marked in Hausa orthography (§16)."", ""Hausa has two partially contrastive R sounds: a retroflex flap and a roll/tap. These are not distinguished in the standard orthography nor in Hausa written in Arabic script (termed ajami). In this dictionary (as well as in the companion English–Hausa Dicitonary and The Hausa Language), the difference between the two R’s is overtly marked as a pronunciation guide. (The distinction is, however, ignored for the purposes of alphabetization.) The flap R, e.g., rānā “sun”, is transcribed with the ordinary r symbol. The roll/tap R, e.g., r̃ahā̀ “pleasant chatting”, is written as r̃ (i.e., r with a tilde).""], ""dialect_assigned_default"": true}"
"ɓ","character","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""The third letter of the Hausa alphabet, written in the Latin script. Preceded by B and followed by C, and representing /ɓ/.""], ""parts_of_speech"": [""character""], ""ipa"": [], ""examples"": [], ""dialect_assigned_default"": true}"
"ƴ","character","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""A letter of the Hausa alphabet, written in the Latin script..""], ""parts_of_speech"": [""character""], ""ipa"": [""/j̰/"", ""[j̰]""], ""examples"": [], ""dialect_assigned_default"": true}"
"tun","prep","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""since, ever since""], ""parts_of_speech"": [""prep""], ""ipa"": [""/tún/"", ""[tɪ́ŋ]""], ""examples"": [], ""dialect_assigned_default"": true}"
"lada","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""wages"", ""reward""], ""parts_of_speech"": [""noun""], ""ipa"": [""/láː.dáː/"", ""[láː.dáː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ita","pron","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""she (3rd person singular pronoun)""], ""parts_of_speech"": [""pron""], ""ipa"": [""/ʔí.tá/"", ""[ʔɪ́.tə́]""], ""examples"": [], ""dialect_assigned_default"": true}"
